timestamp,site_id,building_id,asset_id,temperature,vibration,power_consumption,anomaly_type,iforest_score
2026-06-11 11:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.69,0.644,446.74,Multivariate Telemetry Anomaly,-0.0222
2026-06-11 12:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.88,0.567,457.58,Multivariate Telemetry Anomaly,-0.0019
2026-06-11 12:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.35,0.609,460.79,Multivariate Telemetry Anomaly,-0.0049
2026-06-11 12:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.21,0.538,455.49,Multivariate Telemetry Anomaly,-0.0004
2026-06-11 12:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.1,0.632,462.89,Multivariate Telemetry Anomaly,-0.019
2026-06-11 13:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.0,0.531,465.55,Multivariate Telemetry Anomaly,-0.008
2026-06-11 13:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.38,0.586,468.01,Multivariate Telemetry Anomaly,-0.0142
2026-06-11 13:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.69,0.603,461.51,Multivariate Telemetry Anomaly,-0.0046
2026-06-11 13:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.14,0.652,464.6,Multivariate Telemetry Anomaly,-0.0206
2026-06-11 14:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.69,0.625,458.95,Multivariate Telemetry Anomaly,-0.0084
2026-06-11 14:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.17,0.595,462.39,Multivariate Telemetry Anomaly,-0.0025
2026-06-11 14:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.9,0.447,463.01,Multivariate Telemetry Anomaly,-0.0185
2026-06-11 14:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.35,0.532,461.97,Multivariate Telemetry Anomaly,-0.0139
2026-06-11 15:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.23,0.7,443.58,Multivariate Telemetry Anomaly,-0.0022
2026-06-11 16:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.11,0.602,427.63,Multivariate Telemetry Anomaly,-0.0024
2026-06-12 10:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.53,0.65,424.09,Multivariate Telemetry Anomaly,-0.0027
2026-06-12 10:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.25,0.614,428.98,Multivariate Telemetry Anomaly,-0.021
2026-06-12 11:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.97,0.555,449.37,Multivariate Telemetry Anomaly,-0.0164
2026-06-12 11:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.54,0.546,445.74,Multivariate Telemetry Anomaly,-0.0123
2026-06-12 11:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.8,0.598,448.34,Multivariate Telemetry Anomaly,-0.0039
2026-06-12 11:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.89,0.66,446.65,Multivariate Telemetry Anomaly,-0.0039
2026-06-12 12:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.51,0.616,460.96,Multivariate Telemetry Anomaly,-0.0002
2026-06-12 12:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.24,0.574,459.24,Multivariate Telemetry Anomaly,-0.0024
2026-06-12 12:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.35,0.513,458.58,Multivariate Telemetry Anomaly,-0.0137
2026-06-12 12:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.0,0.62,459.47,Multivariate Telemetry Anomaly,-0.0113
2026-06-12 13:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.55,0.631,466.43,Multivariate Telemetry Anomaly,-0.0181
2026-06-12 13:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.09,0.72,465.18,Multivariate Telemetry Anomaly,-0.017
2026-06-12 13:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.93,0.624,469.66,Multivariate Telemetry Anomaly,-0.0328
2026-06-12 13:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.0,0.612,465.36,Multivariate Telemetry Anomaly,-0.0005
2026-06-12 14:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.95,0.623,462.12,Multivariate Telemetry Anomaly,-0.0115
2026-06-12 14:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.13,0.584,460.42,Multivariate Telemetry Anomaly,-0.023
2026-06-12 14:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.42,0.609,460.31,Multivariate Telemetry Anomaly,-0.0165
2026-06-12 15:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.03,0.591,447.74,Multivariate Telemetry Anomaly,-0.0176
2026-06-15 08:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.58,0.505,370.19,Multivariate Telemetry Anomaly,-0.0199
2026-06-15 09:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.8,0.582,400.79,Multivariate Telemetry Anomaly,-0.0003
2026-06-15 10:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.24,0.615,431.21,Multivariate Telemetry Anomaly,-0.0179
2026-06-15 10:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.45,0.495,426.68,Multivariate Telemetry Anomaly,-0.0075
2026-06-15 10:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.92,0.481,429.22,Multivariate Telemetry Anomaly,-0.0025
2026-06-15 11:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.29,0.59,445.49,Multivariate Telemetry Anomaly,-0.0072
2026-06-15 11:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.87,0.592,446.69,Multivariate Telemetry Anomaly,-0.0077
2026-06-15 11:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.14,0.564,449.76,Multivariate Telemetry Anomaly,-0.0229
2026-06-15 11:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.59,0.592,445.68,Multivariate Telemetry Anomaly,-0.0119
2026-06-15 12:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.05,0.593,462.54,Multivariate Telemetry Anomaly,-0.0018
2026-06-15 12:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.48,0.679,460.98,Multivariate Telemetry Anomaly,-0.0146
2026-06-15 12:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.22,0.647,460.41,Multivariate Telemetry Anomaly,-0.0121
2026-06-15 13:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.87,0.534,474.79,Multivariate Telemetry Anomaly,-0.0196
2026-06-15 13:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.68,0.646,468.96,Multivariate Telemetry Anomaly,-0.0262
2026-06-15 13:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.68,0.55,464.71,Multivariate Telemetry Anomaly,-0.0423
2026-06-15 13:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.08,0.59,457.95,Multivariate Telemetry Anomaly,-0.0171
2026-06-15 14:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.47,0.547,453.05,Multivariate Telemetry Anomaly,-0.015
2026-06-15 14:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.91,0.578,463.67,Multivariate Telemetry Anomaly,-0.0121
2026-06-15 15:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.05,0.581,446.1,Multivariate Telemetry Anomaly,-0.0188
2026-06-15 15:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.3,0.528,447.56,Multivariate Telemetry Anomaly,-0.0113
2026-06-15 15:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.0,0.547,445.7,Multivariate Telemetry Anomaly,-0.0105
2026-06-15 16:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.25,0.625,423.37,Multivariate Telemetry Anomaly,-0.0106
2026-06-15 16:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.3,0.665,426.11,Multivariate Telemetry Anomaly,-0.0272
2026-06-16 10:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.03,0.558,422.34,Multivariate Telemetry Anomaly,-0.0035
2026-06-16 10:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.49,0.516,428.24,Multivariate Telemetry Anomaly,-0.0108
2026-06-16 11:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.65,0.525,446.13,Multivariate Telemetry Anomaly,-0.0069
2026-06-16 11:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.97,0.662,446.14,Multivariate Telemetry Anomaly,-0.0128
2026-06-16 11:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.45,0.586,447.74,Multivariate Telemetry Anomaly,-0.0201
2026-06-16 11:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.33,0.565,445.94,Multivariate Telemetry Anomaly,-0.0208
2026-06-16 12:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.72,0.633,457.14,Multivariate Telemetry Anomaly,-0.0142
2026-06-16 12:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.22,0.667,463.7,Multivariate Telemetry Anomaly,-0.0176
2026-06-16 12:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,40.05,0.557,466.65,Multivariate Telemetry Anomaly,-0.018
2026-06-16 12:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.06,0.706,458.2,Multivariate Telemetry Anomaly,-0.0204
2026-06-16 13:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.19,0.647,462.61,Multivariate Telemetry Anomaly,-0.0189
2026-06-16 13:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.89,0.644,464.06,Multivariate Telemetry Anomaly,-0.0098
2026-06-16 13:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.78,0.578,467.19,Multivariate Telemetry Anomaly,-0.0231
2026-06-16 13:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.49,0.604,458.83,Multivariate Telemetry Anomaly,-0.0125
2026-06-16 14:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.77,0.594,458.19,Multivariate Telemetry Anomaly,-0.0037
2026-06-16 14:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.87,0.599,460.13,Multivariate Telemetry Anomaly,-0.0185
2026-06-16 14:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.52,0.583,462.99,Multivariate Telemetry Anomaly,-0.0022
2026-06-16 15:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.74,0.608,452.45,Multivariate Telemetry Anomaly,-0.0021
2026-06-16 15:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.19,0.48,447.97,Multivariate Telemetry Anomaly,-0.0044
2026-06-16 15:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.53,0.659,444.19,Multivariate Telemetry Anomaly,-0.0077
2026-06-17 10:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.27,0.501,430.55,Multivariate Telemetry Anomaly,-0.0125
2026-06-17 10:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.0,0.673,425.88,Multivariate Telemetry Anomaly,-0.0015
2026-06-17 11:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.29,0.541,444.28,Multivariate Telemetry Anomaly,-0.0115
2026-06-17 11:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.06,0.522,452.84,Multivariate Telemetry Anomaly,-0.0099
2026-06-17 11:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.24,0.539,445.5,Multivariate Telemetry Anomaly,-0.0063
2026-06-17 12:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.87,0.682,463.16,Multivariate Telemetry Anomaly,-0.0306
2026-06-17 12:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.73,0.584,464.21,Multivariate Telemetry Anomaly,-0.0036
2026-06-17 12:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.91,0.546,461.23,Multivariate Telemetry Anomaly,-0.0262
2026-06-17 12:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.98,0.594,457.91,Multivariate Telemetry Anomaly,-0.0184
2026-06-17 13:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.4,0.611,467.27,Multivariate Telemetry Anomaly,-0.0075
2026-06-17 13:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.64,0.614,463.45,Multivariate Telemetry Anomaly,-0.0246
2026-06-17 13:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.23,0.651,468.91,Multivariate Telemetry Anomaly,-0.037
2026-06-17 13:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.71,0.652,465.32,Multivariate Telemetry Anomaly,-0.0232
2026-06-17 14:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.71,0.524,456.08,Multivariate Telemetry Anomaly,-0.0075
2026-06-17 14:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,40.17,0.601,470.44,Multivariate Telemetry Anomaly,-0.0312
2026-06-17 14:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.55,0.525,463.25,Multivariate Telemetry Anomaly,-0.0449
2026-06-17 14:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.38,0.596,460.09,Multivariate Telemetry Anomaly,-0.024
2026-06-17 15:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.19,0.526,444.54,Multivariate Telemetry Anomaly,-0.0011
2026-06-17 15:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.65,0.61,443.34,Multivariate Telemetry Anomaly,-0.0021
2026-06-17 15:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.41,0.54,448.17,Multivariate Telemetry Anomaly,-0.0031
2026-06-17 15:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.27,0.612,447.2,Multivariate Telemetry Anomaly,-0.001
2026-06-17 16:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.41,0.669,422.63,Multivariate Telemetry Anomaly,-0.0069
2026-06-17 16:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.4,0.572,429.6,Multivariate Telemetry Anomaly,-0.0079
2026-06-17 16:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.4,0.593,423.75,Multivariate Telemetry Anomaly,-0.0144
2026-06-18 11:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.34,0.537,451.58,Multivariate Telemetry Anomaly,-0.0266
2026-06-18 11:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.81,0.594,454.93,Multivariate Telemetry Anomaly,-0.0356
2026-06-18 11:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.17,0.543,443.94,Multivariate Telemetry Anomaly,-0.0075
2026-06-18 11:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.43,0.621,447.55,Multivariate Telemetry Anomaly,-0.0221
2026-06-18 12:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.93,0.618,459.01,Multivariate Telemetry Anomaly,-0.0099
2026-06-18 12:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.26,0.612,464.21,Multivariate Telemetry Anomaly,-0.0377
2026-06-18 12:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.23,0.68,465.17,Multivariate Telemetry Anomaly,-0.0206
2026-06-18 12:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.58,0.568,458.36,Multivariate Telemetry Anomaly,-0.005
2026-06-18 13:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.11,0.684,457.24,Multivariate Telemetry Anomaly,-0.0013
2026-06-18 13:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.38,0.711,470.55,Multivariate Telemetry Anomaly,-0.0376
2026-06-18 13:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.35,0.619,465.75,Multivariate Telemetry Anomaly,-0.0145
2026-06-18 13:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.13,0.546,463.45,Multivariate Telemetry Anomaly,-0.0152
2026-06-18 14:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.0,0.519,466.16,Multivariate Telemetry Anomaly,-0.0112
2026-06-18 14:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.07,0.559,463.64,Multivariate Telemetry Anomaly,-0.0184
2026-06-18 14:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.11,0.513,464.48,Multivariate Telemetry Anomaly,-0.0473
2026-06-18 15:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.64,0.653,444.42,Multivariate Telemetry Anomaly,-0.0002
2026-06-18 15:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.37,0.627,442.55,Multivariate Telemetry Anomaly,-0.0083
2026-06-18 15:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,36.84,0.642,442.07,Multivariate Telemetry Anomaly,-0.0163
2026-06-19 09:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.9,0.643,401.85,Multivariate Telemetry Anomaly,-0.0014
2026-06-19 10:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.24,0.588,427.03,Multivariate Telemetry Anomaly,-0.0233
2026-06-19 11:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.43,0.581,450.34,Multivariate Telemetry Anomaly,-0.0102
2026-06-19 11:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.44,0.619,451.45,Multivariate Telemetry Anomaly,-0.0143
2026-06-19 11:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.14,0.58,450.59,Multivariate Telemetry Anomaly,-0.0073
2026-06-19 12:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.08,0.69,457.7,Multivariate Telemetry Anomaly,-0.0226
2026-06-19 12:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.62,0.623,460.99,Multivariate Telemetry Anomaly,-0.0239
2026-06-19 12:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.34,0.552,460.48,Multivariate Telemetry Anomaly,-0.0046
2026-06-19 13:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.74,0.561,466.69,Multivariate Telemetry Anomaly,-0.0098
2026-06-19 13:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.11,0.582,467.57,Multivariate Telemetry Anomaly,-0.0193
2026-06-19 13:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.2,0.621,463.23,Multivariate Telemetry Anomaly,-0.014
2026-06-19 13:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.3,0.612,463.73,Multivariate Telemetry Anomaly,-0.0157
2026-06-19 14:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.66,0.527,457.97,Multivariate Telemetry Anomaly,-0.0031
2026-06-19 14:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.88,0.607,461.76,Multivariate Telemetry Anomaly,-0.0016
2026-06-19 15:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.16,0.507,446.63,Multivariate Telemetry Anomaly,-0.0181
2026-06-19 15:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.22,0.58,449.33,Multivariate Telemetry Anomaly,-0.0258
2026-06-19 15:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.96,0.538,448.63,Multivariate Telemetry Anomaly,-0.005
2026-06-19 16:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.15,0.606,427.17,Multivariate Telemetry Anomaly,-0.0023
2026-06-19 16:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.33,0.573,426.58,Multivariate Telemetry Anomaly,-0.0079
2026-06-22 10:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.28,0.569,429.24,Multivariate Telemetry Anomaly,-0.0033
2026-06-22 10:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.48,0.614,429.47,Multivariate Telemetry Anomaly,-0.0286
2026-06-22 11:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.47,0.585,448.36,Multivariate Telemetry Anomaly,-0.0289
2026-06-22 11:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.95,0.629,449.82,Multivariate Telemetry Anomaly,-0.0228
2026-06-22 11:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.52,0.573,448.86,Multivariate Telemetry Anomaly,-0.0206
2026-06-22 11:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.79,0.623,445.94,Multivariate Telemetry Anomaly,-0.0387
2026-06-22 12:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.39,0.581,463.49,Multivariate Telemetry Anomaly,-0.0065
2026-06-22 12:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.59,0.568,466.01,Multivariate Telemetry Anomaly,-0.0145
2026-06-22 12:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.96,0.461,455.54,Multivariate Telemetry Anomaly,-0.0002
2026-06-22 13:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.69,0.613,464.09,Multivariate Telemetry Anomaly,-0.0153
2026-06-22 13:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.52,0.576,468.86,Multivariate Telemetry Anomaly,-0.0071
2026-06-22 13:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.67,0.628,466.09,Multivariate Telemetry Anomaly,-0.024
2026-06-22 13:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.42,0.71,463.65,Multivariate Telemetry Anomaly,-0.031
2026-06-22 14:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.45,0.583,459.69,Multivariate Telemetry Anomaly,-0.0078
2026-06-22 14:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.73,0.54,462.87,Multivariate Telemetry Anomaly,-0.0198
2026-06-22 14:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.53,0.626,462.15,Multivariate Telemetry Anomaly,-0.0057
2026-06-22 14:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.47,0.635,454.82,Multivariate Telemetry Anomaly,-0.0088
2026-06-22 15:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.2,0.62,447.61,Multivariate Telemetry Anomaly,-0.0027
2026-06-22 16:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.19,0.534,426.05,Multivariate Telemetry Anomaly,-0.0053
2026-06-23 10:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.62,0.539,426.7,Multivariate Telemetry Anomaly,-0.009
2026-06-23 10:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.44,0.573,427.57,Multivariate Telemetry Anomaly,-0.0056
2026-06-23 10:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.03,0.541,434.55,Multivariate Telemetry Anomaly,-0.0012
2026-06-23 11:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.4,0.606,446.25,Multivariate Telemetry Anomaly,-0.0135
2026-06-23 11:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.54,0.563,448.84,Multivariate Telemetry Anomaly,-0.0301
2026-06-23 11:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.79,0.506,443.24,Multivariate Telemetry Anomaly,-0.0016
2026-06-23 11:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.34,0.533,445.61,Multivariate Telemetry Anomaly,-0.0203
2026-06-23 12:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.94,0.636,462.29,Multivariate Telemetry Anomaly,-0.0281
2026-06-23 12:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.08,0.676,464.0,Multivariate Telemetry Anomaly,-0.018
2026-06-23 12:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.61,0.626,461.53,Multivariate Telemetry Anomaly,-0.0284
2026-06-23 12:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.29,0.669,463.07,Multivariate Telemetry Anomaly,-0.0122
2026-06-23 13:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.55,0.642,463.08,Multivariate Telemetry Anomaly,-0.0004
2026-06-23 13:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.35,0.656,463.13,Multivariate Telemetry Anomaly,-0.013
2026-06-23 13:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.17,0.496,465.2,Multivariate Telemetry Anomaly,-0.0232
2026-06-23 13:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.94,0.542,460.27,Multivariate Telemetry Anomaly,-0.0043
2026-06-23 14:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.7,0.62,458.57,Multivariate Telemetry Anomaly,-0.0014
2026-06-23 14:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.48,0.596,459.86,Multivariate Telemetry Anomaly,-0.0005
2026-06-23 15:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.75,0.522,446.7,Multivariate Telemetry Anomaly,-0.01
2026-06-24 09:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,39.29,0.499,407.58,Multivariate Telemetry Anomaly,-0.0025
2026-06-24 10:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.86,0.523,423.68,Multivariate Telemetry Anomaly,-0.0115
2026-06-24 11:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.3,0.547,442.62,Multivariate Telemetry Anomaly,-0.0151
2026-06-24 11:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.42,0.516,444.53,Multivariate Telemetry Anomaly,-0.0035
2026-06-24 12:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.66,0.641,462.9,Multivariate Telemetry Anomaly,-0.0373
2026-06-24 12:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.12,0.573,462.89,Multivariate Telemetry Anomaly,-0.0081
2026-06-24 12:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.11,0.617,457.33,Multivariate Telemetry Anomaly,-0.039
2026-06-24 12:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.7,0.579,457.27,Multivariate Telemetry Anomaly,-0.0011
2026-06-24 13:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.27,0.546,463.59,Multivariate Telemetry Anomaly,-0.0183
2026-06-24 13:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.08,0.562,464.21,Multivariate Telemetry Anomaly,-0.0164
2026-06-24 13:30:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,37.69,0.594,464.21,Multivariate Telemetry Anomaly,-0.0078
2026-06-24 13:45:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.32,0.527,464.18,Multivariate Telemetry Anomaly,-0.0336
2026-06-24 14:00:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.35,0.699,460.6,Multivariate Telemetry Anomaly,-0.013
2026-06-24 14:15:00,Site_C,Bldg_C1,Meter_Bldg_C1_01,38.37,0.607,459.72,Multivariate Telemetry Anomaly,-0.0055
